PM_PROPERTY_ID,PROPERTY_NAME,ADDRESS_OF_RECORD,POSTAL_CODE,LATITUDE,LONGITUDE
4018293,1029 Vermont Ave,1029 VERMONT AV NW,20005,38.90355506,-77.03284659
3365902,! Bruce-Monroe Elementary School @ Park View,3570 WARDER ST NW,20010,38.93442156,-77.02118796
3365776,! Burrville Elementary School,5316 HUNT PL NE,20019,38.90057322,-76.92446143
6278976,"Edlavitch Jewish Community Center of Washington, DC, Inc.",1529 16TH ST NW,20036,38.91087895,-77.03595097
3412692,Amidon-Bowen Elementary School,0495 E ST SW,20024,38.87952285,-77.01812758
3365886,King Elementary School,3200 6TH ST SE,20032,38.84245063,-76.99824126
4007793,3333 Wisconsin Avenue,3333 WISCONSIN AVE NW,20016,38.93427423,-77.07209091
3636985,The Heritage Foundation 208 Building,208 MASSACHUSETTS AVE NE,20002,38.89533555,-77.00295008
4900811,Oaklawn Apartments,3620 16TH ST NW,20010,38.93587093,-77.036985
3992388,Melwood,1803 BILTMORE ST NW,20009,38.92260754,-77.04329526
4374392,Gregory Apartments,0822 BARNABY ST SE,20032,38.83230413,-76.99130573
4577663,Hillcrest House,2501 25TH ST SE,20020,38.85775066,-76.97026896
1419714,Francis Scott Key Hall,600 20TH ST NW,20052,38.89764371,-77.04518683
4536656,CCA Fort Stevens LP,1339 FORT STEVENS DR NW,20011,38.96476967,-77.03240599
2977909,NALC-100 Indiana Avenue,0100 INDIANA AV NW,20001,38.8932997,-77.01252876
3495624,BRUNSWICK HOUSE APTS,1414 17TH ST NW,20036,38.90920018,-77.03889121
5826641,William Calomiris Building,1112 16TH ST NW,20036,38.9042627,-77.03696031
3636028,Capital Plaza,0035 E ST NW,20001,38.89639431,-77.01060065
4178742,Fort Dupont,155 RIDGE RD SE,20019,38.8860347,-76.94971264
4374392,Gregory Apartments,0822 BARNABY ST SE,20032,38.83231157,-76.99130802
3876576,William H. Rumsey Aquatic Center,0220 7TH ST SE,20003,38.88659283,-76.99703098
3989751,International Office Building - 1319 F Street,1319 - 1321 F ST NW,20004,38.89760513,-77.0305933
4418130,Parkside Senior LP,600 BARNES ST,20019,38.9002244,-76.95245373
3980627,2400 Pennsylvania AV NW,2400 PENNSYLVANIA AV NW,20037,38.90283661,-77.05184238
4019576,"Chesterfield Cooperative, Inc.",3315 WISCONSIN AV NW,20016,38.93380116,-77.07197447
3987909,818 18th Street,0818 18TH ST,,38.90090813,-77.04198975
1865876,CFR,1777 F ST NW,20006,38.8975712,-77.04127851
2929580,Tyler House Associates 95 LP,1200 NORTH CAPITOL ST NW,20002,38.90640315,-77.00943607
3866685,Bell Capitol Hill,1705 - 1729 EAST CAPITOL ST SE,20003,38.88949321,-76.97985434
4527762,Howard University College Hall North,0654 GIRARD ST NW,20001,38.92569701,-77.02220838
3365912,Raymond Education Campus,0915 SPRING RD NW,20010,38.93581867,-77.02643495
2946118,Paul H.Nitze,1740 MASSACHUSETTS AVE NW,20036,38.90808637,-77.04033192
3998622,Community Connections Real Estate Foundation,0801 - 0402 PENNSYLVANIA AV SE,20003,38.88363955,-76.99453724
1553280,1411 K Street,1411 K ST NW,20005,38.9029137,-77.03255899
3500589,The Jenifer Building,4400 JENIFER ST NW,20015,38.95859268,-77.08654122
3635979,Franciscan Monastery USA Inc.,1400 QUINCY ST NE,20017,38.93751752,-76.98518033
4007117,Tivoli - 1,1445 OGDEN ST NW,20010,38.93499867,-77.03398655
4369364,Camden Grand Parc,1555 I ST NW,20005,38.90172943,-77.03500031
3365930,Sharpe Health Annex Charter,4300 13TH ST NW,20011,38.94348212,-77.03047063
5790932,Anacostia Gardens,3600 ELY PL SE,20019,38.88401251,-76.95458353
3365886,King Elementary School,3200 6TH ST SE,20032,38.84245063,-76.99824126
3984616,Claypoole Courts,1408 - 1432 GIRARD ST NW,20009,38.92522957,-77.03307789
3048393,1444 I Street NW,1444 I ST NW,20005,38.90102752,-77.03274929
3365764,Barnard Elementary School,0430 DECATUR ST NW,20011,38.94823841,-77.01777937
4006431,Madison Courts,0002 - 0032 CHESAPEAKE ST SW,20032,38.82860866,-77.00863387
1066315,900 19th St,0900 19TH ST NW,20006,38.90164025,-77.04386751
4036707,Library of Congress,1291 TAYLOR ST NW,20542,38.94133892,-77.02849609
3994281,Mendota Apts.,2220 20TH ST NW,20009,38.91880539,-77.04635548
3990208,1100 Vermont Avenue,1100 VERMONT AV NW,20005,38.90398163,-77.03338691
3965373,1012- 14th St Continental Building,1012 14TH ST NW,20005,38.90319515,-77.03239498
2929580,Tyler House Associates 95 LP,1200 NORTH CAPITOL ST NW,20002,38.90640315,-77.00943607
3412669,! Beers Elementary School,3650 ALABAMA AV SE,20020,38.86435729,-76.95560701
4354671,Aventine Fort Totten Building 1,5210 3RD ST NE,20011,38.95308278,-77.00152387
3993306,Penn View Apartments,2515 R ST SE,20020,38.86928498,-76.96968419
1034332,American Chemical Society - 1550 Building,1550 M ST NW,20005,38.90536697,-77.03572636
3508507,KH - Kerby Hall,4TH ST NE,20017,38.92704975,-77.00133099
3992388,Melwood,1803 BILTMORE ST NW,20009,38.92260754,-77.04329526
3997842,Croydon,1815 17TH ST NW,20009,38.91464534,-77.03791244
4553079,CO/GLC 14203/2815 NORTH ST NE/WASHINGTON/DC,2815 N ST SE,20019,38.87431367,-76.96709294
3506518,CH - Cuvilly Hall,125 MICHIGAN AV,20017,38.92721777,-77.00354317
3928873,IUOE,1125 17TH ST NW,20036,38.90449973,-77.03810423
3511841,3883 CONNECTICUT AVE CONDO,3883 CONNECTICUT AVE NW,20008,38.94023397,-77.05990729
4178742,Fort Dupont,155 RIDGE RD SE,20019,38.8860347,-76.94971264
3542046,The Envoy,2400 16TH ST NW,20009,38.92144468,-77.03762883
4390599,The Metropolitan Apartments,0210 RHODE ISLAND AV NE,20002,38.91932084,-77.00299134
3774308,Langley Elementary,0101 T ST NE,20002,38.91522758,-77.00412472
4540635,Gibson Condominium,1140 23RD ST NW,20037,38.90469692,-77.05040894
1553280,1411 K Street,1411 K ST NW,20005,38.9029137,-77.03255899
4929637,Fannie Mae 3939; SSL: 1825 0002:1825 0800,3939 WISCONSIN AV NW,20016,38.94093241,-77.07529611
3365870,! Ludlow-Taylor Elementary School,0601 G ST NE,20002,38.89868413,-76.9968224
3989931,City Building - 1612 K Street,1612 K ST NW,20006,38.90219141,-77.03753001
5783070,The Foster House,801 RHODE ISLAND AVE NW,20001,38.91216029,-77.02346881
3365954,Thomas Elementary,650 ANACOSTIA AVENUE NE,20019,38.90128643,-76.95211317
3997826,National City Christian Church Foundation,5 THOMAS CIR NW,20005,38.90647888,-77.03260283
2637498,President Madison Apartments,1908 FLORIDA AV NW,20009,38.9149938,-77.04434114
3365870,Ludlow-Taylor Elementary School,0601 G ST NE,20002,38.89868413,-76.9968224
3500380,Calverton,1673 COLUMBIA RD NW,20009,38.92541426,-77.03901352
3982680,Lowell School,7775 17TH ST NW,20012,38.98481982,-77.0384071
3365864,Langdon Elementary,1920 EVARTS ST NE,20018,38.92472452,-76.97673147
3993177,Paramount,0829 QUINCY ST NW,20011,38.93788128,-77.02492598
3365912,Raymond Education Campus,0915 SPRING RD NW,20010,38.93581867,-77.02643495
4376211,1101 16th St NW (DC Real Property identifier: 1970080),1101 16TH ST NW,20036,38.90393441,-77.0360724
3075466,Garfield House,2844 WISCONSIN AVE NW,20007,38.92732545,-77.07358831
3412674,Adams Elementary,2000 19TH ST NW,20009,38.91717713,-77.04427268
6272923,Suton Two LLC / Fairfield Inn and Suites,2305 NEW YORK AVE NE,20002,38.91683443,-76.97148866
4018293,1029 Vermont Ave,1029 VERMONT AV NW,20005,38.90354056,-77.03283456
3989831,THE NORWOOD,1868 COLUMBIA RD NW,20009,38.92030839,-77.04370349
3993306,Penn View Apartments,2515 R ST SE,20020,38.86928498,-76.96968419
3990212,Walter Reed Apartments,6939 GEORGIA AVE NW,20012,38.9749367,-77.02648503
2929580,Tyler House Associates 95 LP,1200 NORTH CAPITOL ST NW,,38.9060953,-77.01015693
3412692,Amidon-Bowen Elementary School,0495 E ST SW,20024,38.87952285,-77.01812758
3365892,! Miner Elementary School,601 15TH STREET NE,20002,38.89738347,-76.98290659
3992793,2100 Connecticut Ave,2100 CONNECTICUT AV NW,20008,38.91795517,-77.04772627
4007112,Tivoli - 2,1445 OTIS PL NW,20010,38.93551283,-77.03409314
3670808,Winchester Underwood Cooperative,6445 LUZON AVE NW,20012,38.96865795,-77.03382503
3987331,2013 N. HAMPSHIRE AVE NW,2013 NEW HAMPSHIRE AV NW,20009,38.91747369,-77.03554389
4018293,1029 Vermont Ave,1029 VERMONT AV NW,20005,38.90354056,-77.03283456
4376211,1101 16th St NW (DC Real Property identifier: 1970080),1101 16TH ST NW,20036,38.90394771,-77.03606283
6431347,Village Tower,3401 38TH ST NW,20016,38.936308,-77.07386875
4565783,32 Thirty-two,3232 GEORGIA AVE NW,20010,38.9308877,-77.0237711
1419714,Francis Scott Key Hall,0600 20TH ST NW,20052,38.89765046,-77.04520155
4056047,Capitol Hill Towers,900 G STREET NE,20002,38.89925361,-76.99381504
4018717,Winston House,2140 L ST NW,20037,38.90358723,-77.04790701
3876579,Second District Station,3320 IDAHO AV NW,20016,38.93485362,-77.07484037
4013971,Dupont West Condominiums,2141 P ST NW,20037,38.90999504,-77.04795949
4357717,The Quincy,1823 L ST NW,20036,38.90402071,-77.04268873
3644406,Golden Rule Plaza,1050 NEW JERSEY AV,20001,38.90330095,-77.01456699
4376628,georgetown washington dc inn llc,1310 WISCONSIN AVE NW,20007,38.90721329,-77.06356493
4542998,Jemal's WTU LLC,6896 LAUREL ST NW,20012,38.97376623,-77.01344388
1419790,Aston,1129 NEW HAMPSHIRE AVE NW,20037,38.90445719,-77.04788798
3365892,! Miner Elementary School,601 15TH STREET NE,20002,38.89738347,-76.98290659
4577663,Hillcrest House,2501 25TH ST SE,20020,38.85790242,-76.97083276
3987331,2013 N. HAMPSHIRE AVE NW,2013 NEW HAMPSHIRE AVE NW,20009,38.91752036,-77.03553896
3989751,International Office Building - 1319 F Street,1319 - 1321 F ST NW,20004,38.89761259,-77.03059559
5790932,Anacostia Gardens,3600 ELY PL SE,20019,38.88400505,-76.95458126
6218366,The Kingsbury Center Inc.,5000 14TH ST NW,20011,38.95098178,-77.03406582
3981295,The Sedgewick,1722 19TH ST NW,20009,38.91341216,-77.0438616
3993869,Club Quarters Washington DC,0839 17TH ST NW,20006,38.9011795,-77.03910391
3412637,SWMA Warehouse - Maintenance Facility #3,0201 BRYANT ST NW,20001,38.92469625,-77.01343578
3365892,! Miner Elementary School,601 15TH STREET NE,20002,38.89738347,-76.98290659
3964239,1634 Eye Street,1634 I ST,20006,38.90108203,-77.03889623
4320214,Copley Plaza Cooperative,1514 17TH ST NW,20036,38.9102189,-77.03877948
3494759,2001 S Street,2001 S ST NW,20009,38.91434974,-77.04508348
3412666,! Fifth District Station,1805 BLADENSBURG RD NE,20002,38.91508505,-76.97364233
3982680,Lowell School,1638 - 1640 KALMIA RD NW,20012,38.98567349,-77.03853013
6272923,Suton Two LLC,2305 NEW YORK AVE NE,20002,38.91684189,-76.97149093
3513277,Faircliff Plaza West,1424 - 1432 CLIFTON ST NW,20009,38.92244513,-77.03336578
4006431,Madison Courts,0002 - 0032 CHESAPEAKE ST SW,20032,38.82887868,-77.00795766
4746392,Cesar Chavez Public Charter Schools For Public Policy,3701 HAYES ST NE,20019,38.90144549,-76.94906737
4023596,American Federation  of State County && Municiple Employees,1625 L ST NW,20036,38.9040539,-77.03776733
4360706,The Vicksburg,3005 BLADENSBURG RD NE,20018,38.92886584,-76.95926859
4632545,MFS CHILLUM LLC,6501 - 6527 CHILLUM PL NW,20012,38.96889541,-77.01215391
3412604,MPD Evidence Control Branch,4600 SHEPHERD PARKWAY SW,20032,38.81346215,-77.01487796
2938280,American Society of Hematology Building,2021 L ST NW,20036,38.90402145,-77.04565168
3365930,Sharpe Health Annex Charter,4300 13TH ST NW,20011,38.94348212,-77.03047063
3365958,Truesdell Education Campus,0820 INGRAHAM ST NW,20011,38.95392056,-77.02470987
3365954,Thomas Elementary,650 ANACOSTIA AVENUE NE,20019,38.90128643,-76.95211317
3365824,H.D. Cooke Elementary School,2525 17TH ST NW,20009,38.92395054,-77.03881288
3990212,Walter Reed Apartments,6939 GEORGIA AVE NW,20012,38.97494417,-77.02648732
3365896,Noyes Elementary School,2725 10TH ST NE,20018,38.92518544,-76.99184516
4369017,Atlas Performing Arts Center,1313 - 1333 H ST NE,20002,38.89997287,-76.98721697
3537434,! Turkey Thicket Recreation Center,1100 MICHIGAN AV NE,20017,38.93807178,-76.9926023
1415246,Dakota,2100 F ST NW,20052,38.89705673,-77.04693372
3997811,2701 Conneticut Ave NW,2701 CONNECTICUT AVE NW,20008,38.92579475,-77.05237271
3992793,2100 Connecticut Ave,2100 CONNECTICUT AV NW,20008,38.91788489,-77.04774072
3365764,! Barnard Elementary School,0430 DECATUR ST NW,20011,38.94823841,-77.01777937
4360489,The Century,2651 16TH ST NW,20009,38.92456947,-77.03600622
3857670,Park Ellison Apartments,1700 HARVARD ST NW,20009,38.92684776,-77.04046329
3993177,Paramount,0829 QUINCY ST NW,20011,38.93788128,-77.02492598
3502417,Belvedere,1301 MASSACHUSETTS AV NW,20005,38.90525196,-77.0299415
3502417,Belvedere,1301 MASSACHUSETTS AV NW,20005,38.90525941,-77.0299438
3495624,BRUNSWICK HOUSE APTS,1414 17TH ST NW,20036,38.90919273,-77.03888892
3365934,! Shepherd Elementary School,7800  14TH ST NW,20012,38.98461075,-77.03399753
4007793,3333 Wisconsin Avenue,3333 WISCONSIN AVE NW,20016,38.93427423,-77.07209091
5912917,Adas Israel Hebrew Congregation,2850 QUEBEC ST NW,20008,38.93680012,-77.05752918
1878428,Jefferson Building,1225 19TH ST NW,20036,38.90665307,-77.04306781
3876576,William H. Rumsey Aquatic Center,0220 7TH ST SE,20003,38.88659283,-76.99703098
4260407,The Parkwest,2929 CONNECTICUT AVE NW,20008,38.92898245,-77.05431754
4378432,Aventine Fort Totten Building 2,300 HAMILTON ST NE,20011,38.95325872,-77.00102248
5835394,Metropolitan Memorial United Methodist Church,3401 NEBRASKA AVE NW,20016,38.93496703,-77.08780165
3412692,Amidon-Bowen Elementary School,0495 E ST SW,20024,38.87952285,-77.01812758
3500398,The Chatham,1707 COLUMBIA RD NW,20009,38.92508802,-77.03961684
2938280,American Society of Hematology Building,2021 L ST NW,20036,38.90407166,-77.04564626
3411318,! African American Civil War Museum/Grimke School,1966 1/2 9TH ST NW,20001,38.91629977,-77.02536873
3365864,Langdon Elementary,1920 EVARTS ST NE,20018,38.92472452,-76.97673147
3630297,Slowe Hall,1919 3RD ST NW,20001,38.91680813,-77.01548852
3989931,City Building - 1612 K Street,1612 K ST NW,20006,38.90216105,-77.03752612
3992749,4367-0001,3130 - 3180 V ST NE,20018,38.91911924,-76.9623345
4373068,Artisan Condominium,915 E ST NW,20004,38.89636356,-77.02501384
3502417,Belvedere,1301 MASSACHUSETTS AV NW,20005,38.90537344,-77.03001989
3991631,Days Inn,4400 CONNECTICUT AV NW,20008,38.94695704,-77.06560886
3500929,Corcoran House at Dupont Circle,1616 18TH ST NW,20009,38.91209773,-77.04197861
3537434,Turkey Thicket Recreation Center,1100 MICHIGAN AV NE,20017,38.93807178,-76.9926023
2256994,5101 Wisconsin,5101 WISCONSIN AV NW,20016,38.95627793,-77.08299919
4408494,Cathedral of St. Matthew the Apostle,1721 RHODE ISLAND AV,20036,38.90642574,-77.04006763
4178748,Montana Terrace,1625 MONTANA AVENUE NE,20018,38.921,-76.981044
5815464,Severna on K,0043  K ST NW,20001,38.90281979,-77.01154684
3365776,! Burrville Elementary School,5316 HUNT PL NE,20019,38.90057322,-76.92446143
1415246,Dakota,2100 F ST NW,20052,38.89709827,-77.04695599
3876579,Second District Station,3320 IDAHO AV NW,20016,38.93485362,-77.07484037
5806909,Langston:2726 - 2734 LANGSTON PL SE,2726 - 2734 LANGSTON PL SE,20020,38.85575582,-76.97073409
2938280,American Society of Hematology Building,2021 L ST NW,20036,38.90407166,-77.04564626
3994644,Jamestown - 3307 M Street,3307 - 3311 M ST NW,20007,38.9054255,-77.06667986
4014668,New York University Washington DC,1307 L ST NW,20005,38.90403442,-77.03028051
4364548,Dahlia Apartments,7019 GEORGIA AVE NW,20012,38.97551819,-77.02642534
3622119,King Housing LLC,1220 12TH ST NW,20005,38.90627998,-77.02846272
3365892,! Miner Elementary School,601 15TH STREET NE,20002,38.89738347,-76.98290659
6291924,Parkway House,2652 MARTIN LUTHER KING JR AVE SE,20020,38.85699351,-76.99548122
3365776,Burrville Elementary,5316 HUNT PL NE,20019,38.90057322,-76.92446143
3997140,Grand Lodge of IOOF,419 7TH ST NW,20004,38.89543232,-77.02158076
3997140,Grand Lodge of IOOF,0419 7TH ST NW,20004,38.89541488,-77.02155332
4097099,Fort Lincoln,3400 BANNEKER DRIVE NE,20018,38.92806807,-76.96093837
4859567,Delta Housing Corporation,1400 FLORIDA AVE NE,20002,38.9005577,-76.98433191
4178742,Fort Dupont,155 RIDGE RD SE,20019,38.8860347,-76.94971264
1032878,Townhouse Row,607 23RD ST NW,20052,38.89785017,-77.0498593
3412692,! Amidon-Bowen Elementary School,0495 E ST SW,20024,38.87952285,-77.01812758
2977909,National Association of Letter Carriers,100 INDIANA AVE NW,20001,38.89333317,-77.01252649
3506518,CH - Cuvilly Hall,125 MICHIGAN AV,20017,38.92721777,-77.00354317
4178748,Montana Terrace,1625 MONTANA AVENUE NE,20018,38.921,-76.981044
4563776,E.L. Haynes Public Charter School - Georgia Avenue Campus,3600 GEORGIA AVE NW,20010,38.93453597,-77.02424564
3997893,1630 R Street,1630 R ST NW,20009,38.91242659,-77.03756734
3499875,925 Apartments,0925 25TH ST NW,20037,38.90143565,-77.05304897
3768467,The Hudson,1425 P ST NW,20005,38.90991245,-77.03279649
3994644,Jamestown - 3307 M Street,3307 - 3311 M ST NW,20007,38.90553755,-77.06653205
3774308,Langley Elementary School,0101 T ST NE,20002,38.91522758,-77.00412472
4020000,Folger Shakespeare Library,201 EAST CAPITOL ST SE,20003,38.88944084,-77.00276979
3993306,Penn View Apartments,2515 R ST SE,20020,38.86927753,-76.96968192
4178742,Fort Dupont,155 RIDGE RD SE,20019,38.8860347,-76.94971264
3365896,# Noyes Elementary School,2725 10TH ST NE,20018,38.92518544,-76.99184516
3365958,! Truesdell Education Campus,0820 INGRAHAM ST NW,20011,38.95392056,-77.02470987
3513277,Faircliff Plaza West,1424 - 1432 CLIFTON ST NW,20009,38.92243767,-77.03336349
3499886,The Sedgwick Gardens Apartments,3726 CONNECTICUT AVE NW,20008,38.93900544,-77.06108578
3990212,Walter Reed Apartments,6939 GEORGIA AVE NW,20012,38.97494417,-77.02648732
3466549,Embassy Suites Hotels,1250 22ND ST NW,,38.90686538,-77.04945151
2008136,T27 - Stone Straw Building,900 FRANKLIN ST NE,20017,38.9258326,-76.99325008
3365896,Noyes Elementary School,2725 10TH ST NE,20018,38.92518544,-76.99184516
4371660,Kaiser North Capitol,1011 NORTH CAPITOL ST NE,20002,38.90335475,-77.00837366
4178742,Fort Dupont,155 RIDGE RD SE,20019,38.8860347,-76.94971264
4374392,Gregory Apartments,0822 BARNABY ST SE,20032,38.83231157,-76.99130802
3365880,? Mary's Center/Bridges and Briya Public Charter School,100 GALLATIN STREET NE,20011,38.952862,-77.007479
4356086,Greenwood Manor,2337 - 2349 GREEN ST SE,20020,38.86138249,-76.98100283
3997893,1630 R Street,1610 - 1632 R ST NW,20009,38.91235025,-77.0375699
3644406,Golden Rule Plaza,1050 NEW JERSEY AV,20001,38.90330095,-77.01456699
3857668,The Elaine Apartments,3210 WISCONSIN AVE NW,20016,38.93237765,-77.07304523
4178742,Fort Dupont,155 RIDGE RD SE,20019,38.8860347,-76.94971264
5912045,CTF Georgetown Hotel LLC,1050 31ST ST NW,20007,38.90398864,-77.06145597
3636028,Capital Plaza,0035 E ST NW,20001,38.89639953,-77.01053695
3508507,KH - Kerby Hall,4TH ST NE,20017,38.92696828,-77.00125045
3876579,! Second District Station,3320 IDAHO AV NW,20016,38.93485362,-77.07484037
4542998,Jemal's WTU LLC,6896 LAUREL ST NW,20012,38.97375876,-77.01344159
3537434,Turkey Thicket Recreation Center,1100 MICHIGAN AV NE,20017,38.93807178,-76.9926023
1865876,CFR,1777 F ST NW,20006,38.8975712,-77.04127851
6268144,Carbon,0501 SCHOOL ST SW,20024,38.88414086,-77.01912561
3365948,! Stoddert Elementary School,4001 CALVERT ST NW,20007,38.9230521,-77.0790761
3928873,IUOE,1125 17TH ST NW,20036,38.90452058,-77.03810498
4352727,acadia brentwood llc,1060 BRENTWOOD RD,20018,38.92029894,-76.99337187
4380759,Fairfield Inn & Suites Washington DC New York Ave,2305 NEW YORK AVE NE,20002,38.91684189,-76.97149093
6723153,"1602 L Street, NW",1602 L ST NW,20036,38.90359148,-77.03722855
